path,problem_id,stage,detail,success,error,finish_reason,prompt_tokens,completion_tokens,total_tokens,latency_s,output_chars,thinking_budget_applied,thinking_budget_action,thinking_budget_fallback_finalized,parsed_output_score,candidate,round,verifier,meta
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_23_verify_r0_v1.txt,5,proof_verify,candidate=23 round=0 verifier=1 prompt_family=opd,True,,stop,2428,27553,29981,265.64616084098816,84304,False,finalize,False,1.0,23,0,1,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_23_verify_r0_v2.txt,5,proof_verify,candidate=23 round=0 verifier=2 prompt_family=opd,True,,stop,2428,26269,28697,172.7036919593811,81246,False,finalize,False,0.5,23,0,2,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_23_verify_r0_v3.txt,5,proof_verify,candidate=23 round=0 verifier=3 prompt_family=opd,True,,stop,2428,23374,25802,142.46437168121338,69347,False,finalize,False,0.0,23,0,3,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_23_verify_r1_v0.txt,5,proof_verify,candidate=23 round=1 verifier=0 prompt_family=opd,True,,stop,2853,17242,20095,83.33947443962097,54497,False,finalize,False,0.5,23,1,0,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_23_verify_r1_v1.txt,5,proof_verify,candidate=23 round=1 verifier=1 prompt_family=opd,True,,stop,2853,14271,17124,71.11748170852661,42988,False,finalize,False,0.0,23,1,1,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_23_verify_r1_v2.txt,5,proof_verify,candidate=23 round=1 verifier=2 prompt_family=opd,True,,stop,2853,27089,29942,141.95197987556458,90926,False,finalize,False,0.0,23,1,2,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_23_verify_r1_v3.txt,5,proof_verify,candidate=23 round=1 verifier=3 prompt_family=opd,True,,stop,2853,24534,27387,125.62814784049988,82359,False,finalize,False,0.0,23,1,3,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_23_verify_r2_v0.txt,5,proof_verify,candidate=23 round=2 verifier=0 prompt_family=opd,True,,stop,2743,18054,20797,155.83430528640747,55522,False,finalize,False,0.0,23,2,0,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_23_verify_r2_v1.txt,5,proof_verify,candidate=23 round=2 verifier=1 prompt_family=opd,True,,stop,2743,21259,24002,111.40759301185608,73565,False,finalize,False,0.5,23,2,1,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_23_verify_r2_v2.txt,5,proof_verify,candidate=23 round=2 verifier=2 prompt_family=opd,True,,stop,2743,38497,41240,215.5655927658081,122633,False,finalize,False,0.5,23,2,2,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_23_verify_r2_v3.txt,5,proof_verify,candidate=23 round=2 verifier=3 prompt_family=opd,True,,stop,2743,15722,18465,104.39771270751953,50475,False,finalize,False,0.0,23,2,3,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_23_verify_r3_v0.txt,5,proof_verify,candidate=23 round=3 verifier=0 prompt_family=opd,True,,stop,3157,18727,21884,82.69029808044434,64735,False,finalize,False,0.0,23,3,0,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_23_verify_r3_v1.txt,5,proof_verify,candidate=23 round=3 verifier=1 prompt_family=opd,True,,stop,3157,28092,31249,362.28958892822266,88500,False,finalize,False,0.0,23,3,1,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_23_verify_r3_v2.txt,5,proof_verify,candidate=23 round=3 verifier=2 prompt_family=opd,True,,stop,3157,22334,25491,93.93441605567932,68648,False,finalize,False,0.0,23,3,2,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_23_verify_r3_v3.txt,5,proof_verify,candidate=23 round=3 verifier=3 prompt_family=opd,True,,stop,3157,22830,25987,330.776517868042,66997,False,finalize,False,0.0,23,3,3,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_23_verify_r4_v0.txt,5,proof_verify,candidate=23 round=4 verifier=0 prompt_family=opd,True,,stop,4022,22863,26885,92.18212366104126,69842,False,finalize,False,0.0,23,4,0,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_23_verify_r4_v1.txt,5,proof_verify,candidate=23 round=4 verifier=1 prompt_family=opd,True,,stop,4022,45463,49485,380.4777889251709,118811,False,finalize,False,0.0,23,4,1,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_23_verify_r4_v2.txt,5,proof_verify,candidate=23 round=4 verifier=2 prompt_family=opd,True,,stop,4022,31621,35643,139.6210377216339,92046,False,finalize,False,0.0,23,4,2,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_23_verify_r4_v3.txt,5,proof_verify,candidate=23 round=4 verifier=3 prompt_family=opd,True,,stop,4022,13979,18001,115.78066539764404,43619,False,finalize,False,0.0,23,4,3,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_25_meta_r0_v0_m0.txt,5,proof_meta_verify,candidate=25 round=0 verifier=0 meta=0,True,,stop,4030,19130,23160,143.03692603111267,79973,False,finalize,False,0.5,25,0,0,0
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_25_meta_r0_v1_m0.txt,5,proof_meta_verify,candidate=25 round=0 verifier=1 meta=0,True,,stop,3949,12621,16570,54.79442572593689,50044,False,finalize,False,1.0,25,0,1,0
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_25_meta_r0_v2_m0.txt,5,proof_meta_verify,candidate=25 round=0 verifier=2 meta=0,True,,stop,3936,16063,19999,234.0226902961731,69045,False,finalize,False,0.5,25,0,2,0
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_25_meta_r0_v3_m0.txt,5,proof_meta_verify,candidate=25 round=0 verifier=3 meta=0,True,,stop,3960,9666,13626,44.46936345100403,40711,False,finalize,False,1.0,25,0,3,0
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_25_meta_r1_v0_m0.txt,5,proof_meta_verify,candidate=25 round=1 verifier=0 meta=0,True,,stop,6724,15772,22496,80.72210264205933,60481,False,finalize,False,0.5,25,1,0,0
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_25_meta_r1_v1_m0.txt,5,proof_meta_verify,candidate=25 round=1 verifier=1 meta=0,True,,stop,6726,13166,19892,106.84248685836792,54681,False,finalize,False,0.5,25,1,1,0
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_25_meta_r1_v2_m0.txt,5,proof_meta_verify,candidate=25 round=1 verifier=2 meta=0,True,,stop,6522,12190,18712,64.00971055030823,50550,False,finalize,False,1.0,25,1,2,0
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_25_meta_r1_v3_m0.txt,5,proof_meta_verify,candidate=25 round=1 verifier=3 meta=0,True,,stop,6474,6937,13411,30.97120690345764,29549,False,finalize,False,1.0,25,1,3,0
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_25_proof_gen_r0.txt,5,proof_generation,candidate=25 round=0 mode=opd_xml prompt_family=opd,True,,stop,519,88010,88529,1346.5946872234344,243952,False,stop,False,1.0,25,0,,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_25_proof_refine_r1.txt,5,proof_refine,candidate=25 round=1 restart=0,True,,stop,3813,117002,120815,980.3201744556427,292302,False,finalize,False,1.0,25,1,,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_25_proof_refine_r2.txt,5,proof_refine,candidate=25 round=2 restart=0,True,,length,6183,126000,132183,965.1893062591553,253282,False,finalize,False,,25,2,,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_25_verify_r0_v0.txt,5,proof_verify,candidate=25 round=0 verifier=0 prompt_family=opd,True,,stop,2898,22406,25304,105.5962905883789,68817,False,finalize,False,0.5,25,0,0,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_25_verify_r0_v1.txt,5,proof_verify,candidate=25 round=0 verifier=1 prompt_family=opd,True,,stop,2898,11398,14296,55.039602279663086,35964,False,finalize,False,0.0,25,0,1,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_25_verify_r0_v2.txt,5,proof_verify,candidate=25 round=0 verifier=2 prompt_family=opd,True,,stop,2898,18908,21806,98.43542718887329,63911,False,finalize,False,0.0,25,0,2,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_25_verify_r0_v3.txt,5,proof_verify,candidate=25 round=0 verifier=3 prompt_family=opd,True,,stop,2898,18880,21778,257.62834119796753,55001,False,finalize,False,0.0,25,0,3,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_25_verify_r1_v0.txt,5,proof_verify,candidate=25 round=1 verifier=0 prompt_family=opd,True,,stop,5547,5460,11007,69.35224032402039,17947,False,finalize,False,0.0,25,1,0,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_25_verify_r1_v1.txt,5,proof_verify,candidate=25 round=1 verifier=1 prompt_family=opd,True,,stop,5547,11182,16729,149.60799932479858,33555,False,finalize,False,0.5,25,1,1,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_25_verify_r1_v2.txt,5,proof_verify,candidate=25 round=1 verifier=2 prompt_family=opd,True,,stop,5547,5680,11227,72.95437026023865,18058,False,finalize,False,0.0,25,1,2,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_25_verify_r1_v3.txt,5,proof_verify,candidate=25 round=1 verifier=3 prompt_family=opd,True,,stop,5547,11039,16586,55.76576566696167,33733,False,finalize,False,0.0,25,1,3,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_27_meta_r0_v0_m0.txt,5,proof_meta_verify,candidate=27 round=0 verifier=0 meta=0,True,,stop,4012,21869,25881,104.47917318344116,87155,False,finalize,False,1.0,27,0,0,0
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_27_meta_r0_v1_m0.txt,5,proof_meta_verify,candidate=27 round=0 verifier=1 meta=0,True,,stop,4090,12983,17073,71.4244658946991,58594,False,finalize,False,1.0,27,0,1,0
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_27_meta_r0_v2_m0.txt,5,proof_meta_verify,candidate=27 round=0 verifier=2 meta=0,True,,stop,3851,16651,20502,76.60373139381409,65207,False,finalize,False,1.0,27,0,2,0
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_27_meta_r0_v3_m0.txt,5,proof_meta_verify,candidate=27 round=0 verifier=3 meta=0,True,,stop,3944,18807,22751,74.55305600166321,67051,False,finalize,False,1.0,27,0,3,0
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_27_meta_r1_v0_m0.txt,5,proof_meta_verify,candidate=27 round=1 verifier=0 meta=0,True,,stop,4450,23264,27714,98.63141417503357,88035,False,finalize,False,1.0,27,1,0,0
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_27_meta_r1_v1_m0.txt,5,proof_meta_verify,candidate=27 round=1 verifier=1 meta=0,True,,stop,4674,15875,20549,79.19945454597473,77898,False,finalize,False,1.0,27,1,1,0
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_27_meta_r1_v2_m0.txt,5,proof_meta_verify,candidate=27 round=1 verifier=2 meta=0,True,,stop,4620,13953,18573,182.05401706695557,68950,False,finalize,False,0.5,27,1,2,0
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_27_meta_r1_v3_m0.txt,5,proof_meta_verify,candidate=27 round=1 verifier=3 meta=0,True,,stop,4521,11483,16004,47.1672203540802,45115,False,finalize,False,1.0,27,1,3,0
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_27_meta_r2_v0_m0.txt,5,proof_meta_verify,candidate=27 round=2 verifier=0 meta=0,True,,stop,4920,25305,30225,112.26972150802612,86314,False,finalize,False,1.0,27,2,0,0
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_27_meta_r2_v1_m0.txt,5,proof_meta_verify,candidate=27 round=2 verifier=1 meta=0,True,,stop,4778,14033,18811,60.681288957595825,48249,False,finalize,False,1.0,27,2,1,0
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_27_meta_r2_v2_m0.txt,5,proof_meta_verify,candidate=27 round=2 verifier=2 meta=0,True,,stop,4840,21642,26482,122.24581503868103,99807,False,finalize,False,1.0,27,2,2,0
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_27_meta_r2_v3_m0.txt,5,proof_meta_verify,candidate=27 round=2 verifier=3 meta=0,True,,stop,4782,18722,23504,94.39783501625061,73105,False,finalize,False,0.5,27,2,3,0
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_27_meta_r3_v0_m0.txt,5,proof_meta_verify,candidate=27 round=3 verifier=0 meta=0,True,,stop,4948,14973,19921,73.43325400352478,58140,False,finalize,False,1.0,27,3,0,0
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_27_meta_r3_v1_m0.txt,5,proof_meta_verify,candidate=27 round=3 verifier=1 meta=0,True,,stop,4857,15468,20325,93.62079644203186,71031,False,finalize,False,1.0,27,3,1,0
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_27_meta_r3_v2_m0.txt,5,proof_meta_verify,candidate=27 round=3 verifier=2 meta=0,True,,stop,4928,15735,20663,75.67550492286682,60993,False,finalize,False,1.0,27,3,2,0
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_27_meta_r3_v3_m0.txt,5,proof_meta_verify,candidate=27 round=3 verifier=3 meta=0,True,,stop,4966,15603,20569,72.72866654396057,61206,False,finalize,False,1.0,27,3,3,0
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_27_meta_r4_v0_m0.txt,5,proof_meta_verify,candidate=27 round=4 verifier=0 meta=0,True,,stop,4874,17862,22736,257.65865683555603,69774,False,finalize,False,1.0,27,4,0,0
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_27_meta_r4_v1_m0.txt,5,proof_meta_verify,candidate=27 round=4 verifier=1 meta=0,True,,stop,4863,22100,26963,108.3942620754242,105996,False,finalize,False,1.0,27,4,1,0
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_27_meta_r4_v2_m0.txt,5,proof_meta_verify,candidate=27 round=4 verifier=2 meta=0,True,,stop,4820,11862,16682,60.744788646698,56537,False,finalize,False,1.0,27,4,2,0
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_27_meta_r4_v3_m0.txt,5,proof_meta_verify,candidate=27 round=4 verifier=3 meta=0,True,,stop,4936,20812,25748,94.4394359588623,79471,False,finalize,False,1.0,27,4,3,0
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_27_proof_finalize_r0.txt,5,proof_finalize,candidate=27 round=0 budget_fallback=1,True,,length,122610,3909,126519,44.84291052818298,10891,False,finalize,False,,27,0,,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_27_proof_gen_r0.txt,5,proof_generation,candidate=27 round=0 mode=opd_xml prompt_family=opd,True,,thinking_budget_reached,519,122066,122585,1384.990552186966,237942,True,stop,False,,27,0,,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_27_proof_gen_r1.txt,5,proof_generation,candidate=27 round=1 mode=opd_xml prompt_family=opd,True,,stop,4830,67477,72307,561.0658445358276,166003,False,stop,False,1.0,27,1,,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_27_proof_refine_r1.txt,5,proof_refine,candidate=27 round=1 restart=0,True,,stop,4190,35111,39301,144.24212217330933,98031,False,finalize,False,1.0,27,1,,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_27_proof_refine_r2.txt,5,proof_refine,candidate=27 round=2 restart=0,True,,stop,4472,55999,60471,227.08796000480652,150419,False,finalize,False,1.0,27,2,,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_27_proof_refine_r3.txt,5,proof_refine,candidate=27 round=3 restart=0,True,,stop,4589,47622,52211,217.12759065628052,122233,False,finalize,False,1.0,27,3,,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_27_proof_refine_r4.txt,5,proof_refine,candidate=27 round=4 restart=0,True,,stop,4656,65277,69933,335.27420139312744,169199,False,finalize,False,1.0,27,4,,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_27_verify_r0_v0.txt,5,proof_verify,candidate=27 round=0 verifier=0 prompt_family=opd,True,,stop,2771,26054,28825,144.48982214927673,81348,False,finalize,False,0.5,27,0,0,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_27_verify_r0_v1.txt,5,proof_verify,candidate=27 round=0 verifier=1 prompt_family=opd,True,,stop,2771,23289,26060,330.13103103637695,73690,False,finalize,False,0.5,27,0,1,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_27_verify_r0_v2.txt,5,proof_verify,candidate=27 round=0 verifier=2 prompt_family=opd,True,,stop,2771,21032,23803,297.8140058517456,59732,False,finalize,False,0.5,27,0,2,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_27_verify_r0_v3.txt,5,proof_verify,candidate=27 round=0 verifier=3 prompt_family=opd,True,,stop,2771,25079,27850,144.99643468856812,75770,False,finalize,False,0.5,27,0,3,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_27_verify_r1_v0.txt,5,proof_verify,candidate=27 round=1 verifier=0 prompt_family=opd,True,,stop,3344,24936,28280,140.51777124404907,78217,False,finalize,False,1.0,27,1,0,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_27_verify_r1_v1.txt,5,proof_verify,candidate=27 round=1 verifier=1 prompt_family=opd,True,,stop,3344,19303,22647,109.43261742591858,64078,False,finalize,False,0.5,27,1,1,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_27_verify_r1_v2.txt,5,proof_verify,candidate=27 round=1 verifier=2 prompt_family=opd,True,,stop,3344,13961,17305,84.66287684440613,53261,False,finalize,False,0.5,27,1,2,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_27_verify_r1_v3.txt,5,proof_verify,candidate=27 round=1 verifier=3 prompt_family=opd,True,,stop,3344,16182,19526,81.60590720176697,46647,False,finalize,False,0.5,27,1,3,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_27_verify_r2_v0.txt,5,proof_verify,candidate=27 round=2 verifier=0 prompt_family=opd,True,,stop,3729,56689,60418,402.4491021633148,157668,False,finalize,False,0.0,27,2,0,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_27_verify_r2_v1.txt,5,proof_verify,candidate=27 round=2 verifier=1 prompt_family=opd,True,,stop,3729,20436,24165,81.738849401474,54328,False,finalize,False,1.0,27,2,1,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_27_verify_r2_v2.txt,5,proof_verify,candidate=27 round=2 verifier=2 prompt_family=opd,True,,stop,3729,41124,44853,237.6509404182434,130996,False,finalize,False,0.5,27,2,2,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_27_verify_r2_v3.txt,5,proof_verify,candidate=27 round=2 verifier=3 prompt_family=opd,True,,stop,3729,15292,19021,95.41189193725586,41755,False,finalize,False,1.0,27,2,3,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/5/cand_27_verify_r3_v0.txt,5,proof_verify,candidate=27 round=3 verifier=0 prompt_family=opd,True,,stop,3742,18619,22361,100.33357954025269,54192,False,finalize,False,0.0,27,3,0,
